jruby,jruby-9.1.14.0,1639,fps: 16.483516368352337,fps: 16.759778381692648,fps: 16.423354748944845,fps: 16.21621426567731,fps: 16.187050526300442
jruby,jruby-9.1.15.0,1668,fps: 16.014233842793928,fps: 16.54412037335304,fps: 15.625000672621889,fps: 15.517243420468484,fps: 14.851486457351397
jruby,jruby-9.1.16.0,1744,fps: 16.071430213597523,fps: 15.985791437511672,fps: 15.625000672621889,fps: 15.873018329219525,fps: 16.483516368352337
jruby,jruby-9.1.17.0,1802,fps: 8.06140794259378,fps: 7.892331806317785,fps: 8.083593844385774,fps: 7.509262330665086,fps: 7.824979870716077
jruby,jruby-9.2.0.0,1836,fps: 31.10048905450926,fps: 28.8461083467781,fps: 28.20443258415087,fps: 28.033599504264426,fps: 31.232195605310352
jruby,jruby-9.2.1.0,2002,fps: 28.857227999438138,fps: 29.484250960294794,fps: 29.294765713276092,fps: 29.41660702367079,fps: 28.398087454948804
jruby,jruby-9.2.3.0,2005,fps: 15.90106049934793,fps: 15.957443138872872,fps: 16.187050526300442,fps: 15.957443138872872,fps: 16.100178451396733
jruby,jruby-9.2.4.0,2009,fps: 27.272434884445765,fps: 36.13234236181429,fps: 36.31982877588924,fps: 35.312049539787175,fps: 36.205513365105006
jruby,jruby-9.2.4.1,2024,fps: 33.71318378284871,fps: 34.37099900997165,fps: 29.670570929295646,fps: 31.05838219401894,fps: 32.830394776880276
jruby,jruby-9.2.5.0,2032,fps: 37.28161966006801,fps: 34.42881447455492,fps: 35.29301290361911,fps: 36.438701105455294,fps: 27.754802971299974
jruby,jruby-9.2.6.0,2099,fps: 19.21565816792389,fps: 19.149716585281368,fps: 19.03869169168987,fps: 18.989288298426917,fps: 18.90578889495691
