jruby,jruby-9.0.0.0.rc1,fps: 29.88921741770196,fps: 30.269713654879634,fps: 29.938478428273296,fps: 30.407045947435225,fps: 30.81402214157922
jruby,jruby-9.1.11.0,fps: 19.359388535194764,fps: 19.67751448763136,fps: 19.68399261664441,fps: 18.659228030129626,fps: 19.30271295751516
jruby,jruby-9.0.3.0,fps: 30.780347883359024,fps: 31.39628336812536,fps: 30.433684769919143,fps: 29.072313240861803,fps: 30.573688243001893
jruby,jruby-9.1.14.0,fps: 16.12903661349817,fps: 15.90106049934793,fps: 16.333934788421946,fps: 15.706807537522844,fps: 15.789468929049162
jruby,jruby-1.7.22,fps: 29.7764834372232,fps: 29.227819045084907,fps: 30.586778370911883,fps: 29.751302908409773,fps: 29.80201802700212
jruby,jruby-9.1.2.0,fps: 16.483516368352337,fps: 16.333934788421946,fps: 16.45338414947757,fps: 15.734271558028476,fps: 16.54412037335304
jruby,jruby-1.7.9,fps: 31.43373465417155,fps: 30.67298585506887,fps: 29.609831548833768,fps: 34.1313396045489,fps: 30.960001008027824
jruby,jruby-9.2.0.0,fps: 29.4052137769424,fps: 30.333953779041092,fps: 30.027941784718855,fps: 30.644751569990426,fps: 31.12955973456597
jruby,jruby-9.1.12.0,fps: 16.100178451396733,fps: 15.985791437511672,fps: 15.254239507257424,fps: 16.071430213597523,fps: 15.817223039530973
jruby,jruby-1.7.19,fps: 15.41095598483593,fps: 15.985791437511672,fps: 16.274865161999614,fps: 15.873018329219525,fps: 16.36363778232555
jruby,jruby-1.7.12,fps: 15.437394260532233,fps: 15.384614381407754,fps: 15.151512572965505,fps: 15.597922906905588,fps: 15.625000672621889
jruby,jruby-1.7.25,fps: 12.268481903171558,fps: 11.866173253376441,fps: 11.894213468564763,fps: 12.03445606167722,fps: 11.749719201306375
jruby,jruby-9.0.0.0.rc2,fps: 28.49131325970011,fps: 31.69697579143101,fps: 28.88781702816734,fps: 29.31575569635332,fps: 28.05712000754316
jruby,jruby-9.1.1.0,fps: 37.81145135082397,fps: 35.99562323412094,fps: 34.70633121656471,fps: 39.3186087075724,fps: 35.66022042287454
jruby,jruby-9.2.3.0,fps: 16.071430213597523,fps: 16.853935112632705,fps: 16.393441882542593,fps: 16.544113122572536,fps: 15.679445738993907
jruby,jruby-1.7.15,fps: 29.67661080257864,fps: 29.51673964091826,fps: 33.71786639117252,fps: 33.951728465838286,fps: 35.987417496471565
jruby,jruby-9.2.1.0,fps: 28.598815708955826,fps: 29.762931417486,fps: 28.212555465335672,fps: 30.16567248798916,fps: 29.24486199439734
jruby,jruby-9.1.17.0,fps: 7.839148586710024,fps: 7.658090526317502,fps: 7.646470824988478,fps: 7.91331982309006,fps: 7.803882562222276
jruby,jruby-9.0.0.0.pre1,fps: 12.009898125418003,fps: 11.21296984065482,fps: 11.566939327491356,fps: 11.580877675033541,fps: 11.741103519521948
jruby,jruby-9.0.0.0.pre2,fps: 33.871069429946246,fps: 34.7709496949409,fps: 32.67500804083507,fps: 36.18440017400734,fps: 35.3954623594741
jruby,jruby-9.2.6.0,fps: 18.94474691149374,fps: 19.634654664900445,fps: 19.59651690990566,fps: 19.727166410813076,fps: 19.698643030181994
jruby,jruby-9.0.4.0,fps: 21.821498478417748,fps: 21.130273399438153,fps: 21.28039443043195,fps: 22.435371383095895,fps: 21.525652746166152
jruby,jruby-9.1.16.0,fps: 16.014233842793928,fps: 16.483516368352337,fps: 16.63586292118788,fps: 15.761825209493152,fps: 16.071430213597523
jruby,jruby-1.7.16.1,fps: 31.182712360429864,fps: 32.30435375956114,fps: 31.13116563651616,fps: 30.544641508510782,fps: 29.58488996910281
jruby,jruby-9.1.13.0,fps: 21.68943093852601,fps: 20.97931557084007,fps: 21.310592734632767,fps: 21.854677921469936,fps: 21.423395432216434
jruby,jruby-9.1.15.0,fps: 15.437394260532233,fps: 14.657978498064113,fps: 15.12604969284075,fps: 15.625000672621889,fps: 16.728628627519626
jruby,jruby-1.7.27,
