jruby,jruby-9.1.1.0,fps: 33.33874976556074,fps: 30.390270839094644,fps: 34.239992986235464,fps: 35.884549093723265,fps: 36.71401400788922
jruby,jruby-9.2.3.0,fps: 19.067791678789643,fps: 20.547935720638876,fps: 18.108652675924855,fps: 20.64219668762307,fps: 19.60784859636866
jruby,jruby-1.7.15,fps: 33.89095093225501,fps: 27.83244344871005,fps: 28.68404814738329,fps: 35.76198738223843,fps: 32.03191540994767
jruby,jruby-9.2.1.0,fps: 31.056974753296913,fps: 29.47145856129079,fps: 29.4667227601063,fps: 30.10948560185332,fps: 29.607550839437597
jruby,jruby-9.1.17.0,fps: 11.600021632892169,fps: 11.579120549850602,fps: 11.476792215624034,fps: 11.764802461547408,fps: 11.359044439638408
jruby,jruby-9.0.0.0.pre1,fps: 12.89705409853318,fps: 13.443711845430155,fps: 12.923388216273427,fps: 12.704974755461722,fps: 12.907708901787265
jruby,jruby-9.0.0.0.pre2,fps: 32.802100979067134,fps: 35.24593425546931,fps: 29.597151284770664,fps: 27.705261045225416,fps: 35.96009566129951
jruby,jruby-9.2.6.0,fps: 27.735755468363774,fps: 29.361430371866508,fps: 30.268978007922428,fps: 27.52407058041158,fps: 27.611015086159224
jruby,jruby-9.0.4.0,fps: 21.716751634354893,fps: 20.73735054567386,fps: 22.40794435158234,fps: 23.018151422329975,fps: 22.987732677143534
jruby,jruby-9.1.16.0,fps: 18.292687961845264,fps: 19.780212732176384,fps: 19.911508709928395,fps: 19.313301400939142,fps: 19.313301400939142
jruby,jruby-1.7.16.1,fps: 29.00435876665621,fps: 30.3999985063739,fps: 31.055934813364008,fps: 26.91155360021732,fps: 29.69922878640541
jruby,jruby-9.1.13.0,fps: 23.306284647470687,fps: 21.312500666141325,fps: 22.24844209055049,fps: 22.30613409982337,fps: 22.372408536669536
jruby,jruby-9.1.15.0,fps: 18.86792460374782,fps: 19.189761322211204,fps: 18.86792460374782,fps: 19.23076209859216,fps: 18.828445421616678
jruby,jruby-1.7.27,
